4999,GABRA1
4999,GABRA2
4999,GABRA2
4999,GABRA3
4999,GABRA3
4999,GABRA4
4999,GABRA5
4999,GABRA5
4999,GABRA6
4999,GABRB1
4999,GABRB1
4999,GABRB2
4999,GABRB3
4999,GABRB3
4999,GABRD
4999,GABRD
4999,GABRE
4999,GABRE
4999,GABRG1
4999,GABRG1
4999,GABRG2
4999,GABRG2
4999,GABRG3
4999,GABRG3
4999,GABRP
4999,GABRP
4999,GABRQ
4999,GABRR1
4999,GABRR2
4999,GABRR3
4999,GABRR3
5002,ADRA1A
5002,ADRA1B
5002,ADRA1D
5002,ADRA2A
5002,ADRA2B
5002,ADRA2C
5002,CHRM1
5002,CHRM2
5002,CHRM2
5002,CHRM3
5002,CHRM4
5002,CHRM5
5002,DRD1
5002,DRD2
5002,DRD3
5002,DRD4
5002,DRD5
5002,HRH1
5002,HTR1A
5002,HTR1B
5002,HTR1D
5002,HTR1E
5002,HTR2A
5002,HTR2C
5002,HTR3A
5002,HTR6
5002,HTR7
5029,ATP4A
5029,ATP4A
5035,ESR1
5035,ESR1
5035,ESR2
5070,SCN5A
5070,SCN5A
5070,SLC7A11
5071,M
5071,M
5073,ADRA1A
5073,ADRA1B
5073,ADRA2A
5073,ADRA2B
5073,ADRA2C
5073,DRD1
5073,DRD2
5073,DRD3
5073,DRD4
5073,HRH1
5073,HTR1A
5073,HTR1A
5073,HTR1D
5073,HTR2A
5073,HTR2C
5078,HTR1B
5078,HTR1D
5078,HTR1D
5078,HTR1F
5090,ELN
5090,ELN
5090,PTGS2
5095,ADRA2A
5095,ADRA2B
5095,ADRA2C
5095,DRD1
5095,DRD2
5095,DRD3
5095,DRD4
5095,DRD5
5095,HTR1A
5095,HTR1A
5095,HTR1B
5095,HTR1D
5095,HTR2A
5095,HTR2B
5095,HTR2C
5152,ADRB2
5152,ADRB2
5206,ATP2C1
5206,ATP5D
5206,GABRA1
5206,GABRA1
5206,GABRA2
5206,GABRA3
5206,GABRA4
5206,GABRA5
5206,GABRA6
5206,GABRB1
5206,GABRB2
5206,GABRB3
5206,GABRD
5206,GABRE
5206,GABRG1
5206,GABRG2
5206,GABRG3
5206,GABRP
5206,GABRP
5206,GABRQ
5206,GLRA1
5206,GRIA1
5206,KCNA1
5206,MT-ND1
5210,SLC6A2
5210,SLC6A2
5210,SLC6A3
5210,SLC6A4
5212,PDE5A
5212,PDE5A
5212,PDE6G
5212,PDE6H
5245,FDPS
5245,FDPS
5253,ADRB1
5253,ADRB2
5253,ADRB2
5253,KCNH2
5291,ABL1
5291,BCR/ABL fusion
5291,BCR/ABL fusion
5291,CSF1R
5291,DDR1
5291,KIT
5291,NTRK1
5291,PDGFRA
5291,PDGFRB
5291,RET
5358,HTR1A
5358,HTR1A
5358,HTR1B
5358,HTR1D
5358,HTR1F
5379,gyrA
5379,gyrB
5379,gyrB
5379,parC
5379,parE
5381,RARA
5381,RARA
5381,RARB
5381,RARG
5381,RXRB
5391,GABRA1
5391,GABRA1
5391,GABRA2
5391,GABRA2
5391,GABRA3
5391,GABRA3
5391,GABRA4
5391,GABRA4
5391,GABRA5
5391,GABRA5
5391,GABRA6
5391,GABRA6
5391,GABRB1
5391,GABRB1
5391,GABRB2
5391,GABRB2
5391,GABRB3
5391,GABRB3
5391,GABRD
5391,GABRD
5391,GABRE
5391,GABRE
5391,GABRG1
5391,GABRG1
5391,GABRG2
5391,GABRG2
5391,GABRG3
5391,GABRG3
5391,GABRP
5391,GABRP
5391,GABRQ
5391,GABRQ
5391,GABRR1
5391,GABRR2
5391,GABRR3
5391,GABRR3
5391,TSPO
5401,ADRA1A
5401,ADRA1B
5401,ADRA1D
5401,ADRA1D
5401,KCNH2
5401,KCNH6
5401,KCNH7
5403,ADRB2
5403,ADRB2
5426,CRBN
5426,FGFR2
5426,NFKB1
5426,ORM1
5426,ORM2
5426,PTGS2
5426,TNF
5426,TNF
5452,ADRA1A
5452,ADRA1B
5452,DRD1
5452,DRD2
5452,DRD2
5452,HTR2A
5452,KCNH2
5468,PTGS1
5468,PTGS1
5468,PTGS2
5487,ADRA2A
5487,ADRA2A
